0,6.7,3.3,5.7,2.5,0.0,0.0,1.0
1,6.7,3.1,5.6,2.4,0.0,0.0,1.0
2,6.3,3.3,6.0,2.5,0.0,0.0,1.0
3,7.7,3.0,6.1,2.3,0.0,0.0,1.0
4,7.3,2.9,6.3,1.8,0.0,0.0,1.0
5,5.7,2.5,5.0,2.0,0.0,0.0,1.0
6,4.9,2.5,4.5,1.7,0.0,0.0,1.0
7,6.5,3.2,5.1,2.0,0.0,0.0,1.0
8,6.1,3.0,4.9,1.8,0.0,0.0,1.0
9,6.3,3.4,5.6,2.4,0.0,0.0,1.0
10,6.1,2.6,5.6,1.4,0.0,0.0,1.0
11,7.6,3.0,6.6,2.1,0.0,0.0,1.0
12,6.4,2.8,5.6,2.1,0.0,0.0,1.0
13,7.7,3.8,6.7,2.2,0.0,0.0,1.0
14,5.9,3.0,5.1,1.8,0.0,0.0,1.0
15,5.8,2.8,5.1,2.4,0.0,0.0,1.0
16,6.8,3.2,5.9,2.3,0.0,0.0,1.0
17,6.4,3.2,5.3,2.3,0.0,0.0,1.0
18,7.7,2.6,6.9,2.3,0.0,0.0,1.0
19,6.3,2.5,5.0,1.9,0.0,0.0,1.0
20,5.7,4.4,1.5,0.4,1.0,0.0,0.0
21,4.8,3.0,1.4,0.3,1.0,0.0,0.0
22,5.2,3.4,1.4,0.2,1.0,0.0,0.0
23,4.6,3.4,1.4,0.3,1.0,0.0,0.0
24,5.0,3.0,1.6,0.2,1.0,0.0,0.0
25,4.9,3.1,1.5,0.2,1.0,0.0,0.0
26,5.2,3.5,1.5,0.2,1.0,0.0,0.0
27,4.7,3.2,1.3,0.2,1.0,0.0,0.0
28,4.6,3.2,1.4,0.2,1.0,0.0,0.0
29,4.3,3.0,1.1,0.1,1.0,0.0,0.0
30,5.0,3.2,1.2,0.2,1.0,0.0,0.0
31,5.0,3.4,1.5,0.2,1.0,0.0,0.0
32,5.5,2.6,4.4,1.2,0.0,1.0,0.0
33,5.5,2.4,3.7,1.0,0.0,1.0,0.0
34,5.0,2.0,3.5,1.0,0.0,1.0,0.0
35,5.8,2.7,3.9,1.2,0.0,1.0,0.0
36,6.0,2.9,4.5,1.5,0.0,1.0,0.0
37,6.5,2.8,4.6,1.5,0.0,1.0,0.0
38,6.0,3.4,4.5,1.6,0.0,1.0,0.0
39,5.2,2.7,3.9,1.4,0.0,1.0,0.0
